ZIP_CODE,PO_NAME,STATE,lat,lng,Shape_Leng,Shape_Area,zip_code_l
76957,Wall,TX,31.3527070311,-100.219873246,0.376129640869,0.00283941710157,76957
77002,Houston,TX,29.7573315645,-95.3651679707,0.218658639745,0.000497228925256,77002
77003,Houston,TX,29.749752935,-95.3450621929,0.18938678136,0.00067261895931,77003
77004,Houston,TX,29.725331078,-95.3636413311,0.233478506507,0.00122675363598,77004
77005,Houston,TX,29.7180235855,-95.4244543407,0.157873841991,0.000926875254345,77005
77006,Houston,TX,29.7410456422,-95.3912991306,0.113151602805,0.00054610933072,77006
77007,Houston,TX,29.7711179233,-95.411334993,0.289490519472,0.00186260532311,77007
77008,Houston,TX,29.7987042778,-95.4172916501,0.17105217364,0.00157951385438,77008
77009,Houston,TX,29.7952254853,-95.3678150958,0.172071983717,0.00149440224668,77009
77010,Houston,TX,29.7537994682,-95.3596790842,0.0259024441671,0.0000295268747918,77010
77011,Houston,TX,29.7433701472,-95.3079546379,0.157025303462,0.000826350390965,77011
77012,Houston,TX,29.7193996868,-95.2694956492,0.245291593961,0.00119647360528,77012
77013,Houston,TX,29.7949581502,-95.2391497876,0.264208941944,0.00233615024336,77013
77014,Houston,TX,29.9811243915,-95.4634653553,0.196705875837,0.00179970966136,77014
77015,Houston,TX,29.7657761325,-95.1724829949,0.520394943832,0.0052908564673,77015
77016,Houston,TX,29.862761043,-95.2980059173,0.250187389744,0.00253093010845,77016
77017,Houston,TX,29.6898953626,-95.2526524515,0.239126466162,0.00214881585769,77017
77018,Houston,TX,29.8268194606,-95.4255640102,0.192395745673,0.00157942035411,77018
77019,Houston,TX,29.7531461914,-95.4122492007,0.222446020313,0.000920688822709,77019
77020,Houston,TX,29.773349471,-95.3128671738,0.235669789098,0.00174972644803,77020
77021,Houston,TX,29.6969332384,-95.3575623069,0.207437777933,0.00150681080772,77021
77022,Houston,TX,29.8302308385,-95.3764259062,0.169516353457,0.0013981000923,77022
77023,Houston,TX,29.7218047411,-95.3183957178,0.189203121947,0.00136722228396,77023
77024,Houston,TX,29.7708009663,-95.5113678265,0.413250874473,0.00299305892684,77024
77025,Houston,TX,29.6858817802,-95.4347321352,0.180753087161,0.00108449893711,77025
77026,Houston,TX,29.7999185541,-95.3297203861,0.197625761276,0.00157832096623,77026
77027,Houston,TX,29.73923717,-95.4466433852,0.172257838332,0.000649330748132,77027
77028,Houston,TX,29.8245784178,-95.2868585182,0.242425000719,0.00220521847919,77028
77029,Houston,TX,29.7615080289,-95.2642027678,0.360487853046,0.00276862749681,77029
77030,Houston,TX,29.7069001129,-95.4007013252,0.12659202004,0.000716580033339,77030
77031,Houston,TX,29.6546952652,-95.5464357314,0.155181401223,0.000757946015928,77031
77032,Houston,TX,29.9597059153,-95.3398008949,0.407623128831,0.00506084563383,77032
77033,Houston,TX,29.6675032382,-95.3380297056,0.172636586268,0.0013503126745,77033
77034,Houston,TX,29.6202512906,-95.1893517512,0.334272882535,0.00341839385297,77034
77035,Houston,TX,29.6524586784,-95.4778079775,0.208415305288,0.00131199942379,77035
77036,Houston,TX,29.7005431667,-95.536298768,0.212465553644,0.00180680524027,77036
77037,Houston,TX,29.8906592914,-95.3939069357,0.207032102714,0.00150160050051,77037
77038,Houston,TX,29.9191327436,-95.4407932458,0.217403854071,0.00236820835172,77038
77039,Houston,TX,29.9093474514,-95.3410719795,0.237917519204,0.00247209521367,77039
77040,Houston,TX,29.8751569709,-95.5284640019,0.339637886977,0.00344933221683,77040
77041,Houston,TX,29.8609872767,-95.5805196432,0.35375827046,0.00473287370067,77041
77042,Houston,TX,29.7396928558,-95.5586498955,0.19015153252,0.00144431842782,77042
77043,Houston,TX,29.805991562,-95.563534167,0.195330487165,0.00168338618798,77043
77044,Houston,TX,29.898052426,-95.1799540203,0.580086763298,0.0117197288273,77044
77045,Houston,TX,29.6384939863,-95.4287521889,0.304656742626,0.00291716790237,77045
77046,Houston,TX,29.731401128,-95.4334129927,0.0263901677842,0.0000342600258584,77046
77047,Houston,TX,29.6085011756,-95.3863416533,0.29051258864,0.00341330576644,77047
77048,Houston,TX,29.6215476959,-95.3296658307,0.267335021232,0.00275478866145,77048
77049,Houston,TX,29.8344957758,-95.1487165109,0.530903864654,0.0059593803393,77049
77050,Houston,TX,29.9036013568,-95.2694548403,0.214343949836,0.0016223605024,77050
77051,Houston,TX,29.6572565385,-95.3772719912,0.235298828408,0.00154088193139,77051
77053,Houston,TX,29.5911981477,-95.4604329947,0.260748951059,0.00218853917835,77053
77054,Houston,TX,29.6803661074,-95.4049427404,0.197698682912,0.00126174853294,77054
77055,Houston,TX,29.7971935731,-95.4908317848,0.26773810818,0.0020417670523,77055
77056,Houston,TX,29.7489670649,-95.4678993844,0.151085500266,0.000832727525788,77056
77057,Houston,TX,29.7452719323,-95.4885770648,0.156919656807,0.00103283007364,77057
77058,Houston,TX,29.5619239705,-95.0917659129,0.330878132604,0.00219828492377,77058
77059,Houston,TX,29.6102117971,-95.1168320999,0.227395719941,0.00222697814578,77059
77060,Houston,TX,29.9349067956,-95.3962785553,0.195784077046,0.00196699505625,77060
77061,Houston,TX,29.6535357973,-95.2842309871,0.233730419045,0.00195687463608,77061
77062,Houston,TX,29.575846723,-95.133078414,0.176107914226,0.00146623314027,77062
77063,Houston,TX,29.7358100854,-95.5209760998,0.21945106078,0.00111006035352,77063
77064,Houston,TX,29.9227991229,-95.5473267221,0.299108383603,0.00361348991987,77064
77065,Houston,TX,29.9267534129,-95.6036162801,0.203324647952,0.00195114587695,77065
77066,Houston,TX,29.957812704,-95.5015179521,0.21714809809,0.00219788608995,77066
77067,Houston,TX,29.9530046754,-95.4449876542,0.186763719745,0.00135676657857,77067
77068,Houston,TX,30.0064536245,-95.4878241322,0.148022355732,0.000879997739831,77068
77069,Houston,TX,29.9869739694,-95.5244054682,0.154565476679,0.00104610012938,77069
77070,Houston,TX,29.9783015986,-95.5730016867,0.302801358325,0.00319476822892,77070
77071,Houston,TX,29.6499038547,-95.5202915791,0.165635141112,0.00106357839069,77071
77072,Houston,TX,29.7006090452,-95.585190005,0.22115613391,0.00175523625765,77072
77073,Houston,TX,29.9993555528,-95.3977043282,0.309918834593,0.00368424192345,77073
77074,Houston,TX,29.6879332162,-95.5151924485,0.257269037457,0.00136456868993,77074
77075,Houston,TX,29.6198769062,-95.2666564093,0.264494228579,0.00277106502829,77075
77076,Houston,TX,29.8593180005,-95.382192755,0.15325188535,0.00115302569889,77076
77077,Houston,TX,29.7511239632,-95.6129853503,0.230363547207,0.00203538974754,77077
77078,Houston,TX,29.8521470173,-95.2509784706,0.260176345485,0.00247078622699,77078
77079,Houston,TX,29.7760372845,-95.6028170834,0.261405049043,0.00179583584594,77079
77080,Houston,TX,29.8157611393,-95.5234862236,0.169895783913,0.00154987593431,77080
77081,Houston,TX,29.7120304599,-95.4805863618,0.185218119827,0.000737624229413,77081
77082,Houston,TX,29.7236134459,-95.6337447827,0.309448278763,0.00274618403673,77082
77083,Houston,TX,29.6930302011,-95.6486950026,0.229960715183,0.00249278620415,77083
77084,Houston,TX,29.8254597971,-95.6506446816,0.477826249123,0.00956338197042,77084
77085,Houston,TX,29.6243136547,-95.483860454,0.168923176866,0.00132326000155,77085
77086,Houston,TX,29.9202501129,-95.4911840799,0.206343656103,0.00162941196354,77086
77087,Houston,TX,29.6859326463,-95.3033826814,0.225934243586,0.00161727371663,77087
77088,Houston,TX,29.8817189229,-95.4539391626,0.239260447106,0.00280970586218,77088
77089,Houston,TX,29.5887121301,-95.2266952514,0.266391026402,0.00277097361313,77089
77090,Houston,TX,30.0089372553,-95.4435045969,0.23123129694,0.00203832350638,77090
77091,Houston,TX,29.8533090637,-95.4391221129,0.218805039587,0.00173038982711,77091
77092,Houston,TX,29.831054108,-95.4744128973,0.286747789521,0.00195281064221,77092
77093,Houston,TX,29.8626088122,-95.340664953,0.252947603207,0.00284669618926,77093
77094,Houston,TX,29.7562174756,-95.6838440585,0.313441938864,0.00416384954421,77094
77095,Houston,TX,29.9082349742,-95.6555914701,0.238750716986,0.00360040738487,77095
77096,Houston,TX,29.6746773102,-95.4793077848,0.182916721547,0.00147914610324,77096
77098,Houston,TX,29.7346327294,-95.4150300445,0.0906926459686,0.000431827642242,77098
77099,Houston,TX,29.67129368,-95.584967951,0.220616431477,0.00153002256066,77099
77204,Houston,TX,29.7224538081,-95.343681352,0.059258428679,0.000120512694743,77204
77301,Conroe,TX,30.3079426881,-95.4327726528,0.340021209228,0.00499959857382,77301
77302,Conroe,TX,30.2235245246,-95.3589677331,0.60444887243,0.0132480181387,77302
77303,Conroe,TX,30.3753931131,-95.3768068054,0.883441056318,0.0149809250453,77303
77304,Conroe,TX,30.3250599236,-95.5151764475,0.588675698848,0.0107818376034,77304
77306,Conroe,TX,30.2798638023,-95.3141944118,0.576037568994,0.00974530780347,77306
77316,Montgomery,TX,30.313222836,-95.6877754398,1.06572753342,0.0288984440728,77316
77318,Willis,TX,30.4473888626,-95.5417127043,0.603103646158,0.0119901861225,77318
77320,Huntsville,TX,30.8130282883,-95.5499954091,2.5537844324,0.100310193888,77320
77327,Cleveland,TX,30.3331376099,-94.9058672393,1.98913575933,0.0882850224507,77327
77328,Cleveland,TX,30.4019253906,-95.1955853349,1.25715479829,0.0470399720075,77328
77331,Coldspring,TX,30.6121614969,-95.1592590061,1.64375179959,0.0406375293777,77331
77335,Goodrich,TX,30.5913083593,-94.9244769483,0.714715294927,0.00948573536932,77335
77336,Huffman,TX,30.0657851084,-95.1013355386,0.567659991895,0.010309262317,77336
77338,Humble,TX,30.0085102999,-95.2884645516,0.552283062566,0.00690969838502,77338
77339,Kingwood,TX,30.048351909,-95.2196758569,0.352971966546,0.00405092438192,77339
77340,Huntsville,TX,30.6408586549,-95.5472062146,1.69522281973,0.0571895760026,77340
77345,Kingwood,TX,30.0588488091,-95.1641166095,0.302918518499,0.00198539180279,77345
77346,Humble,TX,29.9953571538,-95.1741095511,0.444826772144,0.00540830455424,77346
77351,Livingston,TX,30.7099495788,-94.8168408446,3.00550500368,0.173429612893,77351
77354,Magnolia,TX,30.2132170149,-95.6515128185,1.18854639905,0.0200369639473,77354
77355,Magnolia,TX,30.1526695606,-95.7446590059,0.738966065742,0.0125195431246,77355
77356,Montgomery,TX,30.4450342168,-95.6975926885,1.07062484022,0.0338413814087,77356
77357,New Caney,TX,30.1568935265,-95.1868395415,0.752039704654,0.0150540044155,77357
77358,New Waverly,TX,30.5624302699,-95.4166765381,1.40504506086,0.0279230528804,77358
77359,Oakhurst,TX,30.7510384395,-95.3128135343,0.609013317076,0.00782165965598,77359
77360,Onalaska,TX,30.8595483146,-95.1094122125,0.724193300905,0.0104425442596,77360
77362,Pinehurst,TX,30.1543603722,-95.6729417476,0.404080302652,0.00183934279002,77362
77363,Plantersville,TX,30.32425963,-95.8546831407,0.818237887278,0.0147395937302,77363
77364,Pointblank,TX,30.7543192534,-95.2065200218,1.0166333449,0.0155690128796,77364
77365,Porter,TX,30.1024239668,-95.2776236284,0.853649277006,0.0122635161678,77365
77371,Shepherd,TX,30.4960759089,-94.9918397361,1.05848596503,0.0322844384798,77371
77372,Splendora,TX,30.2368309337,-95.177644823,0.599529548437,0.0111409874739,77372
77373,Spring,TX,30.0616149626,-95.3844647036,0.433621892734,0.00578902403708,77373
77375,Tomball,TX,30.0942710213,-95.5903501072,0.582498103895,0.00839558923457,77375
77377,Tomball,TX,30.0616738051,-95.6770697986,0.713422229707,0.00902045154374,77377
77378,Willis,TX,30.462061472,-95.3871689746,1.17948432079,0.0210663804791,77378
77379,Spring,TX,30.039067217,-95.5338429944,0.349886760902,0.00624015315228,77379
77380,Spring,TX,30.1365267369,-95.4686823546,0.314808852991,0.00310220989103,77380
77381,Spring,TX,30.1781669245,-95.5028143528,0.323311655657,0.00310273134526,77381
77382,Spring,TX,30.1988947116,-95.5463975549,0.396833725901,0.00278244800571,77382
77384,Conroe,TX,30.2343838901,-95.4971030083,0.392184222775,0.00456704374607,77384
77385,Conroe,TX,30.1887942475,-95.4224024633,0.376075654325,0.0054641037111,77385
77386,Spring,TX,30.1151610363,-95.3751671136,0.531379656283,0.00738804614188,77386
77388,Spring,TX,30.059860852,-95.4685243048,0.280340752456,0.00338256103102,77388
77389,Spring,TX,30.1152710265,-95.5081190751,0.413846263391,0.00521276996499,77389
77396,Humble,TX,29.9515301615,-95.2625164952,0.389167089257,0.00557153671214,77396
77401,Bellaire,TX,29.7044703743,-95.4617602549,0.173219035968,0.000894688538211,77401
77406,Richmond,TX,29.644647369,-95.7985531393,0.837695348625,0.0150519881249,77406
77407,Richmond,TX,29.6713092354,-95.7150150064,0.400502696525,0.00472181884353,77407
77414,Bay City,TX,28.904634339,-95.8764172799,3.18110082267,0.114240762166,77414
77417,Beasley,TX,29.4676829121,-95.9694635305,0.846428648239,0.0135681150974,77417
77418,Bellville,TX,29.9788568504,-96.2485514929,1.58104295753,0.0435788025008,77418
77419,Blessing,TX,28.8805260821,-96.2645926781,0.439920679148,0.00558233902743,77419
77420,Boling,TX,29.2541829045,-95.9302277414,0.704844298454,0.0167219318022,77420
77422,Brazoria,TX,28.963975208,-95.5796845302,1.3745237431,0.0346545740419,77422
77423,Brookshire,TX,29.828285307,-95.9883755567,1.20649515474,0.0374868140979,77423
77426,Chappell Hill,TX,30.1220978044,-96.2418939116,1.12859436726,0.0249407010304,77426
77429,Cypress,TX,29.9894822762,-95.657008389,0.593418900305,0.00913376519686,77429
77430,Damon,TX,29.2708084751,-95.6869182688,1.39433879509,0.0359674659539,77430
77433,Cypress,TX,29.9501033924,-95.7372638779,0.796436804172,0.0135904249276,77433
77434,Eagle Lake,TX,29.5395055719,-96.3090872598,1.31638069682,0.0391362785191,77434
77435,East Bernard,TX,29.4968621512,-96.1409805463,1.78260875091,0.053636751354,77435
77437,El Campo,TX,29.1966307824,-96.2470075162,1.84824137314,0.0794991763707,77437
77440,Elmaton,TX,28.8145560306,-96.0677988078,0.478095447673,0.00473103465225,77440
77441,Fulshear,TX,29.6913609046,-95.9230847657,0.545872853694,0.00784656109046,77441
77442,Garwood,TX,29.4445221097,-96.5151425548,1.39493391094,0.0595047892698,77442
77443,Glen Flora,TX,29.3578480673,-96.1843288104,0.128932515474,0.00049367808178,77443
77444,Guy,TX,29.314324629,-95.7790653645,0.526578088335,0.0060125857852,77444
77445,Hempstead,TX,30.0978299913,-96.0608881675,1.84017975413,0.0459814761523,77445
77447,Hockley,TX,30.0428027347,-95.8265803465,1.19040854428,0.0274379449808,77447
77449,Katy,TX,29.8362733248,-95.7371072908,0.419501828181,0.00663422938832,77449
77450,Katy,TX,29.7438257752,-95.7403195619,0.350517325586,0.0044901293365,77450
77455,Louise,TX,29.1515788184,-96.4257027274,1.78462771271,0.061838455475,77455
77456,Markham,TX,29.0266369824,-96.1093447482,0.749915572937,0.0142308103643,77456
77457,Matagorda,TX,28.7157239989,-95.9283997459,5.03362925353,0.0357873165451,77457
77458,Midfield,TX,28.9495979126,-96.2533979182,0.467850882672,0.00830637525493,77458
77459,Missouri City,TX,29.5247917751,-95.5326127292,0.672795825573,0.00840457763211,77459
77461,Needville,TX,29.3828781675,-95.805779328,1.79151351528,0.0327106081704,77461
77465,Palacios,TX,28.7409838642,-96.185922006,2.30649727713,0.0769629936848,77465
77468,Pledger,TX,29.1737151928,-95.8902927618,0.425457381716,0.00525877524718,77468
77469,Richmond,TX,29.4825985756,-95.6841035416,1.47988358714,0.0341185603627,77469
77471,Rosenberg,TX,29.5461585196,-95.8696361442,1.18948249216,0.0231859337344,77471
77474,Sealy,TX,29.7681168145,-96.1974312261,2.01593212274,0.0582414059597,77474
77477,Stafford,TX,29.6261454564,-95.5665697378,0.35034991747,0.00251520750142,77477
77478,Sugar Land,TX,29.6187807131,-95.6080783417,0.313920211381,0.00260528475078,77478
77479,Sugar Land,TX,29.5652796908,-95.6354042414,0.621986227551,0.00844635609175,77479
77480,Sweeny,TX,29.0735657324,-95.7538088468,1.09414639425,0.027790355134,77480
77482,Van Vleck,TX,29.0841054698,-95.9024125016,1.10645931966,0.0168630380634,77482
77484,Waller,TX,30.0804110873,-95.9270971371,1.86614798334,0.0381549510448,77484
77485,Wallis,TX,29.6348052043,-96.0315541354,1.23848029682,0.0231526636109,77485
77486,West Columbia,TX,29.1649790374,-95.6732179179,0.822894142741,0.0160957440739,77486
77488,Wharton,TX,29.2962876711,-96.08792305,1.8615171986,0.0512181731557,77488
77489,Missouri City,TX,29.6012808635,-95.5161518709,0.325759367847,0.0025825273158,77489
77493,Katy,TX,29.8501302045,-95.8398500325,0.673577800548,0.0153996912155,77493
77494,Katy,TX,29.7450613995,-95.8225549904,0.481140056143,0.00916955813483,77494
77498,Sugar Land,TX,29.6432481808,-95.6523660239,0.294251269089,0.00393381872225,77498
77502,Pasadena,TX,29.6790240008,-95.1993906375,0.178673390388,0.00137482379809,77502
77503,Pasadena,TX,29.7000883734,-95.1581930963,0.244781103863,0.00207851011011,77503
77504,Pasadena,TX,29.6477353328,-95.1891841202,0.15437429986,0.00124622076936,77504
77505,Pasadena,TX,29.6483310749,-95.1440343031,0.211739506312,0.00185615133144,77505
77506,Pasadena,TX,29.7150344916,-95.1970360015,0.228992024693,0.00258604394506,77506
77507,Pasadena,TX,29.6224261214,-95.0689806301,0.398976268438,0.00384684902314,77507
77510,Santa Fe,TX,29.3385729311,-95.094284941,0.800352316671,0.00916641230124,77510
77511,Alvin,TX,29.3959892626,-95.2477553915,1.26720255753,0.0320838634417,77511
77514,Anahuac,TX,29.6814737583,-94.5709375439,2.02473413618,0.0806719012293,77514
77515,Angleton,TX,29.166026065,-95.4619871835,1.60264955701,0.0481727030103,77515
77517,Santa Fe,TX,29.3609756668,-95.1331344876,0.545611907847,0.00622591523084,77517
77518,Bacliff,TX,29.507527973,-94.987111421,0.178260096832,0.000649177437769,77518
77519,Batson,TX,30.2340919536,-94.6003121685,0.643043734414,0.0102195367916,77519
77520,Baytown,TX,29.7416302688,-95.004603294,0.554680414501,0.00746911008239,77520
77521,Baytown,TX,29.804070894,-94.9607946129,0.537558227132,0.0106078541021,77521
77523,Baytown,TX,29.7809440085,-94.8573838457,1.93647613975,0.0290751345669,77523
77530,Channelview,TX,29.789868975,-95.1102396343,0.427349650815,0.00465486213145,77530
77531,Clute,TX,29.0485377189,-95.3905061482,0.514347544257,0.00467354898405,77531
77532,Crosby,TX,29.9314402503,-95.0566571939,0.809191520657,0.0205598289541,77532
77534,Danbury,TX,29.2124468398,-95.3005251735,0.738879420771,0.0138322633457,77534
77535,Dayton,TX,30.0529629288,-94.9155815443,2.12160972632,0.0770944586729,77535
77536,Deer Park,TX,29.7053215675,-95.1160238561,0.340268120212,0.00411118598293,77536
77538,Devers,TX,29.9909429393,-94.5330107662,1.04788367575,0.0384596695697,77538
77539,Dickinson,TX,29.4587059064,-95.0404974553,0.902840506771,0.0125408291294,77539
77541,Freeport,TX,29.0170209698,-95.3321056618,2.62551930803,0.0571288163924,77541
77545,Fresno,TX,29.5435120373,-95.4698551034,0.41226710149,0.00407642423176,77545
77546,Friendswood,TX,29.5186692168,-95.1927808772,0.453050853295,0.00704092765484,77546
77547,Galena Park,TX,29.7391538284,-95.2377433036,0.17088450388,0.00107507128329,77547
77550,Galveston,TX,29.3102550928,-94.777444228,0.338141700706,0.00194545656914,77550
77551,Galveston,TX,29.2787802344,-94.8333719623,0.192173347343,0.00110765520798,77551
77554,Galveston,TX,29.2296804279,-94.9280772562,2.09631106274,0.00953312321516,77554
77560,Hankamer,TX,29.8743437672,-94.5940720015,0.295494722266,0.00315712749622,77560
77562,Highlands,TX,29.8321705892,-95.0483368584,0.538229970099,0.00447255532729,77562
77563,Hitchcock,TX,29.2962258027,-95.0227518688,1.05471850355,0.0151749608581,77563
77564,Hull,TX,30.1597446307,-94.6489472728,1.0243929712,0.0169164161025,77564
77565,Kemah,TX,29.5373474135,-95.0318100204,0.213504294053,0.00125480077681,77565
77566,Lake Jackson,TX,29.0430971775,-95.4666948419,0.597321003932,0.00559061481991,77566
77568,La Marque,TX,29.3651281254,-94.9848169516,0.551919817299,0.00319504230228,77568
77571,La Porte,TX,29.6832492787,-95.0470420602,0.589799462529,0.00942736312635,77571
77573,League City,TX,29.5001939498,-95.0884747696,0.602715471558,0.00753135492322,77573
77575,Liberty,TX,30.0791555816,-94.7353457584,2.09227154918,0.0638248923206,77575
77577,Liverpool,TX,29.2506573872,-95.1879202648,1.29311586911,0.0160637249508,77577
77578,Manvel,TX,29.4817059542,-95.3670149178,0.603349925644,0.00885991542102,77578
77581,Pearland,TX,29.561953012,-95.278349549,0.610004400123,0.00591530487781,77581
77583,Rosharon,TX,29.3708408061,-95.4545297716,1.60453609972,0.0461981395854,77583
77584,Pearland,TX,29.5458131557,-95.3488210437,0.598191529232,0.00796462982116,77584
77585,Saratoga,TX,30.3622328068,-94.5805112999,1.13890476863,0.03890658067,77585
77586,Seabrook,TX,29.5811576546,-95.0287011279,0.335605501066,0.00293744697466,77586
77587,South Houston,TX,29.6611846707,-95.2284840266,0.121264958462,0.000731517688895,77587
77590,Texas City,TX,29.3854750206,-94.9176204097,0.826544666457,0.00718845523637,77590
77591,Texas City,TX,29.4153225619,-94.9844463254,0.569432691166,0.00480024920669,77591
77597,Wallisville,TX,29.8568041392,-94.6976365964,0.445330058527,0.00464992774721,77597
77598,Webster,TX,29.5398912211,-95.1381922638,0.406118528813,0.00311494008197,77598
77611,Bridge City,TX,30.0137566092,-93.8203388217,0.635726393903,0.00530618893589,77611
77612,Buna,TX,30.4020403628,-93.9812033482,1.63854676447,0.0600669056996,77612
77614,Deweyville,TX,30.3579218808,-93.8276757353,0.625106265408,0.0136439571403,77614
77616,Fred,TX,30.5954767517,-94.1772575356,1.43782006095,0.0240586133429,77616
77619,Groves,TX,29.9493930728,-93.921732511,0.210975974321,0.00175874505562,77619
77622,Hamshire,TX,29.8566506338,-94.3073937632,0.460932239929,0.0034471096922,77622
77624,Hillister,TX,30.6816226478,-94.2952707623,0.624428755258,0.00738444676548,77624
77625,Kountze,TX,30.3751972775,-94.3890552642,2.22767353667,0.0850653099431,77625
77627,Nederland,TX,29.9913632953,-94.0055538344,0.364024011433,0.00386670921845,77627
77630,Orange,TX,30.0644984842,-93.8657276254,1.16299002186,0.0280999299784,77630
77632,Orange,TX,30.2091820535,-93.8020193739,1.14048922072,0.0352491524635,77632
77640,Port Arthur,TX,29.7593168718,-94.0834879082,2.45820628137,0.0995154570414,77640
77642,Port Arthur,TX,29.9391871514,-93.9140115948,0.689114539264,0.00644014396647,77642
77650,Port Bolivar,TX,29.4889105732,-94.5712810519,1.54960175585,0.0140669818497,77650
77651,Port Neches,TX,29.9817680719,-93.955912558,0.294511173682,0.00189126446975,77651
77656,Silsbee,TX,30.4098672014,-94.1730261745,1.4559113858,0.0373831860415,77656
77657,Lumberton,TX,30.2220663274,-94.194681172,1.0312330851,0.0156741906341,77657
77659,Sour Lake,TX,30.1596715344,-94.4449423212,1.24800030256,0.0293111635371,77659
77660,Spurger,TX,30.6492377067,-94.1729558737,0.835564212286,0.0107521100944,77660
77662,Vidor,TX,30.1813292543,-94.0180914971,1.12082712809,0.0365734531581,77662
77664,Warren,TX,30.6046054902,-94.436708684,1.34673722157,0.0423532798205,77664
77665,Winnie,TX,29.7960099251,-94.3910110434,1.36677027681,0.0431539085307,77665
77701,Beaumont,TX,30.0795629992,-94.0972617127,0.385367583927,0.00250407422108,77701
77702,Beaumont,TX,30.0863904928,-94.1282484888,0.0885906199174,0.000313334636697,77702
77703,Beaumont,TX,30.1126134532,-94.1156440089,0.190426502915,0.00144863536701,77703
77705,Beaumont,TX,29.9311816785,-94.1795814858,1.62742949468,0.0541227523571,77705
77706,Beaumont,TX,30.1019629227,-94.1666903274,0.262540496729,0.00242919623984,77706
77707,Beaumont,TX,30.055849762,-94.1747238561,0.281324469826,0.00334098889458,77707
77708,Beaumont,TX,30.1462083526,-94.1479316597,0.364964644192,0.00324253079297,77708
77710,Beaumont,TX,30.0479898582,-94.0776516064,0.0128810106832,0.00000809832248876,77710
77713,Beaumont,TX,30.0447739607,-94.3141134363,1.62798150388,0.0448754708289,77713
77801,Bryan,TX,30.6393257621,-96.3636457745,0.158804906859,0.000859501055749,77801
77802,Bryan,TX,30.6605780407,-96.3223523586,0.341784775733,0.00279355448738,77802
77803,Bryan,TX,30.6817331134,-96.3833275774,0.361246981131,0.00284651913785,77803
77807,Bryan,TX,30.6875049721,-96.4827264816,1.06328395002,0.028207554073,77807
77808,Bryan,TX,30.7906113109,-96.3107816412,1.97088371135,0.0596630309229,77808
77830,Anderson,TX,30.5330196411,-96.0110826405,1.50649775638,0.0497063740441,77830
77831,Bedias,TX,30.734193751,-95.9084684425,1.5611059186,0.0549265024036,77831
77833,Brenham,TX,30.2144537265,-96.3987035788,2.78678970396,0.0808700337654,77833
77835,Burton,TX,30.1947428551,-96.5921403989,1.61318434966,0.0287814958846,77835
77836,Caldwell,TX,30.5364952006,-96.6814808937,2.25211158048,0.108930691029,77836
77837,Calvert,TX,31.00777424,-96.6691555301,1.04542414947,0.0275567798468,77837
77840,College Station,TX,30.6110787675,-96.3238388869,0.266795719308,0.00244784411291,77840
77843,College Station,TX,30.6037891618,-96.3494163411,0.0734588362065,0.000211209971542,77843
77845,College Station,TX,30.5577456595,-96.2714815684,1.56701181367,0.0375934625964,77845
77853,Dime Box,TX,30.3679367086,-96.8406412646,0.707680975214,0.0125591388209,77853
77856,Franklin,TX,31.0850613353,-96.4204018286,1.92147672822,0.100864966122,77856
77857,Gause,TX,30.7801719174,-96.7132885462,0.782203561271,0.0148454752937,77857
77859,Hearne,TX,30.8667973124,-96.5197518855,2.07446795899,0.0425179793649,77859
77861,Iola,TX,30.7329204644,-96.0953535556,1.17979327638,0.0296184620138,77861
77864,Madisonville,TX,30.9624564364,-95.9047883548,1.43823327181,0.0431425399182,77864
77865,Marquez,TX,31.2351151514,-96.224448158,1.56300394121,0.0385056924419,77865
77868,Navasota,TX,30.3689732819,-96.0511973352,2.61664062538,0.0681536270723,77868
77871,Normangee,TX,31.0597167014,-96.1181754956,1.62033635055,0.0545549247635,77871
77872,North Zulch,TX,30.8879255252,-96.0983755853,0.800583536501,0.0211099960292,77872
77873,Richards,TX,30.568936718,-95.7951626094,1.04108473099,0.0230759828072,77873
77879,Somerville,TX,30.4091848288,-96.4860950466,1.91899432917,0.054622946254,77879
77880,Washington,TX,30.280791899,-96.1779334376,1.10302875152,0.0186182159152,77880
77901,Victoria,TX,28.8065723557,-96.9869156834,0.634648501877,0.00533876824978,77901
77904,Victoria,TX,28.9267268805,-97.0208588666,1.10169273127,0.0384674566065,77904
77905,Victoria,TX,28.713169489,-97.0384143282,3.07961047662,0.112344473644,77905
77950,Austwell,TX,28.3913228717,-96.843840713,0.0447770922658,0.0000894796872105,77950
77951,Bloomington,TX,28.7063750782,-96.7757558635,1.14816814001,0.0177431629849,77951
77954,Cuero,TX,29.0954124264,-97.2830559157,1.83638662016,0.0961900313883,77954
77957,Edna,TX,29.0114580451,-96.6870601335,1.99755954135,0.110021289828,77957
77962,Ganado,TX,29.0186713701,-96.4759309571,1.00536067679,0.0337777475175,77962
77963,Goliad,TX,28.6402031087,-97.4255783122,2.80408484129,0.182256596603,77963
77964,Hallettsville,TX,29.376756442,-96.8454169989,1.95221703559,0.14080465869,77964
77968,Inez,TX,28.915846941,-96.8439030373,1.27906874588,0.0367619995805,77968
77971,Lolita,TX,28.8190093233,-96.4650084195,1.52572884564,0.048725793469,77971
77974,Meyersville,TX,28.8937413147,-97.2884999119,0.529486958334,0.00619746217764,77974
77975,Moulton,TX,29.5685133447,-97.0869159118,0.769250599966,0.0167076249082,77975
